bed,bath,acre_lot,zip_code,house_size,price,city
2.0,2.0,0.03,2135.0,955.0,999000.0,216
1.0,1.0,0.11,2445.0,712.0,875000.0,266
3.0,2.0,1.14,1810.0,1685.0,675000.0,51
2.0,1.0,0.03,2148.0,1012.0,469000.0,1181
1.0,1.0,0.03,2116.0,335.0,449000.0,216
1.0,1.0,4.46,2467.0,960.0,455000.0,1437
2.0,1.0,0.02,2114.0,750.0,869000.0,216
3.0,1.0,0.02,2135.0,1076.0,499000.0,216
2.0,1.0,0.0,2115.0,216.0,399000.0,216
12.0,3.0,0.13,2150.0,3828.0,950000.0,372
2.0,3.0,0.02,2115.0,2945.0,10450000.0,216
4.0,2.0,0.22,2180.0,2892.0,899000.0,1995
1.0,1.0,0.02,2114.0,987.0,859000.0,216
1.0,1.0,0.12,2446.0,780.0,699000.0,266
7.0,3.0,0.05,2139.0,2512.0,1499000.0,305
1.0,1.0,0.12,2446.0,984.0,749000.0,266
3.0,3.0,0.03,2135.0,1793.0,1800000.0,216
2.0,2.0,0.03,2114.0,1216.0,759000.0,216
5.0,7.0,0.19,2465.0,5016.0,2595000.0,1437
3.0,2.0,0.12,2466.0,1774.0,1260000.0,1437
1.0,1.0,0.18,2472.0,778.0,569000.0,2209
2.0,1.0,0.03,2135.0,1035.0,579000.0,216
3.0,3.0,0.65,1867.0,2220.0,649900.0,1708
2.0,3.0,0.03,2116.0,1890.0,3299000.0,216
1.0,1.0,0.11,2445.0,808.0,629000.0,266
2.0,2.0,0.03,2116.0,1890.0,2200000.0,216
3.0,2.0,0.66,1845.0,1983.0,605000.0,1447
4.0,3.0,0.46,1906.0,2738.0,629999.0,1834
3.0,2.0,0.12,1801.0,1656.0,699000.0,2346
3.0,2.0,0.14,2155.0,1781.0,594900.0,1237
2.0,1.0,0.08,2445.0,890.0,599000.0,266
4.0,4.0,0.2,2461.0,3229.0,1699000.0,1437
3.0,3.0,0.11,2453.0,2240.0,819000.0,2183
6.0,10.0,0.81,2445.0,9945.0,10999999.0,266
3.0,2.0,0.45,1867.0,1476.0,699900.0,1708
4.0,2.0,0.16,2148.0,2159.0,35000.0,1181
3.0,3.0,0.57,1810.0,2719.0,1250000.0,51
6.0,3.0,0.07,2145.0,3330.0,1550000.0,1912
1.0,1.0,0.03,2129.0,1178.0,1050000.0,216
8.0,6.0,0.14,2145.0,4660.0,2975000.0,1912
4.0,4.0,0.33,2481.0,3278.0,1849000.0,2220
8.0,8.0,0.04,2116.0,5650.0,6000000.0,216
1.0,1.0,0.03,2129.0,674.0,599000.0,216
4.0,4.0,0.03,2129.0,1826.0,1199000.0,216
2.0,2.0,0.03,2114.0,1137.0,1275000.0,216
3.0,3.0,0.12,2138.0,1824.0,1395000.0,305
2.0,2.0,7.64,2467.0,1476.0,1150000.0,1437
5.0,3.0,0.28,1890.0,3371.0,1899000.0,2330
6.0,5.0,0.34,2465.0,5160.0,3595000.0,1437
3.0,4.0,0.1,2446.0,2268.0,2895000.0,266
4.0,2.0,0.06,2141.0,2063.0,1995000.0,305
2.0,1.0,0.02,2130.0,828.0,460000.0,216
1.0,1.0,0.11,2150.0,723.0,249900.0,372
2.0,2.0,0.12,2145.0,1334.0,824900.0,1912
5.0,4.0,0.4,1867.0,2900.0,979000.0,1708
2.0,1.0,0.03,2114.0,638.0,469900.0,216
2.0,1.0,0.12,2446.0,1029.0,669000.0,266
2.0,1.0,0.03,2129.0,859.0,650000.0,216
3.0,2.0,0.28,2474.0,1850.0,1199999.0,64
4.0,3.0,0.02,2129.0,2170.0,1599000.0,216
4.0,3.0,0.38,2465.0,2919.0,2089000.0,1437
4.0,3.0,0.1,2176.0,2160.0,879000.0,1241
3.0,2.0,0.14,2155.0,1608.0,780000.0,1237
11.0,3.0,0.07,2467.0,4543.0,2100000.0,266
1.0,2.0,0.02,2467.0,1001.0,899000.0,216
2.0,2.0,0.14,2155.0,1272.0,649000.0,1237
4.0,3.0,0.14,2474.0,3000.0,1380000.0,64
6.0,6.0,0.32,2462.0,5224.0,2750000.0,1437
5.0,3.0,0.11,2445.0,2490.0,2299000.0,266
2.0,2.0,0.1,2120.0,1135.0,1195000.0,216
2.0,1.0,0.03,2135.0,910.0,799000.0,216
4.0,4.0,0.23,2139.0,2172.0,1875000.0,305
3.0,3.0,0.1,2149.0,1600.0,280000.0,663
1.0,1.0,0.03,2108.0,505.0,729000.0,216
5.0,3.0,229.57,2143.0,2439.0,1050000.0,1912
3.0,2.0,0.09,1890.0,1710.0,849000.0,2330
2.0,2.0,0.01,2116.0,1250.0,1065000.0,216
4.0,2.0,0.24,1801.0,2261.0,549900.0,2346
5.0,4.0,0.06,2135.0,2766.0,1438000.0,216
4.0,3.0,0.02,2115.0,4253.0,9995000.0,216
2.0,1.0,0.24,1801.0,1160.0,464900.0,2346
4.0,2.0,0.16,2459.0,2268.0,1349000.0,1437
2.0,1.0,0.18,2478.0,748.0,495000.0,163
2.0,1.0,0.17,2453.0,1200.0,499900.0,2183
3.0,3.0,0.1,2149.0,1600.0,460000.0,663
1.0,1.0,0.015,2215.0,494.0,459000.0,216
2.0,1.0,0.11,2148.0,697.0,389900.0,1181
3.0,3.0,0.4,2180.0,1870.0,779900.0,1995
4.0,4.0,0.3,2468.0,4147.0,2349000.0,1437
1.0,1.0,0.02,2114.0,833.0,535000.0,216
2.0,2.0,0.13,2143.0,1421.0,899900.0,1912
4.0,1.0,0.14,2155.0,1656.0,650000.0,1237
2.0,2.0,0.03,2116.0,1160.0,1999000.0,216
3.0,2.0,0.07,2155.0,1481.0,610000.0,1237
3.0,2.0,0.03,2135.0,1270.0,639000.0,216
2.0,2.0,0.31,1890.0,1326.0,999000.0,2330
5.0,6.0,1.25,2481.0,6348.0,5750000.0,2220
2.0,1.0,0.79,2459.0,1005.0,525000.0,1437
2.0,1.0,0.01,2114.0,589.0,440000.0,216
2.0,2.0,0.18,2465.0,1072.0,725000.0,1437
4.0,2.0,0.18,2472.0,1860.0,750000.0,2209
2.0,2.0,1.0,2155.0,1347.0,589000.0,1237
4.0,4.0,0.26,1810.0,3800.0,1695000.0,51
4.0,2.0,0.06,2149.0,1510.0,875000.0,663
2.0,1.0,0.01,2114.0,542.0,429000.0,216
3.0,2.0,0.15,2155.0,2500.0,899900.0,1237
1.0,1.0,0.02,2115.0,1088.0,679000.0,216
2.0,1.0,0.02,2115.0,980.0,918000.0,216
6.0,3.0,0.07,2134.0,2270.0,1200000.0,216
2.0,2.0,0.03,2114.0,1225.0,1695000.0,216
6.0,3.0,0.1,2474.0,3516.0,1519000.0,64
1.0,1.0,0.02,2114.0,923.0,599000.0,216
5.0,5.0,0.23,2461.0,5228.0,2850000.0,1437
2.0,2.0,0.19,2116.0,10293.0,9950000.0,216
3.0,2.0,0.04,2116.0,1752.0,2425000.0,216
1.0,1.0,0.23,2145.0,606.0,559900.0,1912
4.0,4.0,0.37,1867.0,3961.0,1850000.0,1708
9.0,3.0,0.07,2467.0,4698.0,1995000.0,266
5.0,5.0,0.28,2481.0,4403.0,2100000.0,2220
4.0,4.0,0.17,2474.0,2556.0,1598000.0,64
1.0,1.0,0.23,2145.0,729.0,659900.0,1912
9.0,4.0,0.09,2176.0,3519.0,1350000.0,1241
1.0,1.0,0.23,2145.0,840.0,779900.0,1912
6.0,4.0,0.17,2144.0,3025.0,2550000.0,1912
1.0,1.0,0.23,2145.0,882.0,814900.0,1912
4.0,2.0,0.09,2139.0,1304.0,1495000.0,305
2.0,2.0,0.11,2445.0,1175.0,1599000.0,266
5.0,4.0,0.77,1810.0,2973.0,889900.0,51
5.0,2.0,0.28,1906.0,2200.0,709000.0,1834
5.0,8.0,0.03,2108.0,8068.0,20000000.0,216
3.0,3.0,0.21,1867.0,2179.0,829900.0,1708
3.0,3.0,0.12,2138.0,1920.0,1495000.0,305
1.0,1.0,0.11,2150.0,635.0,299000.0,372
6.0,4.0,0.46,1906.0,7403.0,1689000.0,1834
6.0,3.0,0.04,2139.0,2816.0,1829900.0,305
3.0,2.0,0.03,2129.0,1208.0,949000.0,362
5.0,2.0,0.06,2145.0,1878.0,859900.0,1912
3.0,2.0,1.0,2155.0,2358.0,980000.0,1237
3.0,1.0,0.3,2176.0,1422.0,589974.0,1241
4.0,5.0,0.03,2116.0,4140.0,10500000.0,216
4.0,4.0,0.21,1867.0,3850.0,1799000.0,1708
2.0,1.0,0.23,2145.0,1041.0,675000.0,1912
6.0,5.0,0.48,2468.0,5240.0,2790000.0,1437
1.0,1.0,0.06,2141.0,663.0,629000.0,305
2.0,2.0,0.03,2129.0,1228.0,975000.0,216
2.0,2.0,0.12,2145.0,970.0,729000.0,1912
2.0,2.0,0.02,2115.0,1065.0,1320000.0,216
2.0,3.0,0.03,2129.0,1229.0,1049000.0,216
3.0,2.0,0.12,2476.0,2048.0,1299900.0,64
3.0,5.0,0.31,1867.0,3400.0,1350000.0,1708
2.0,2.0,0.09,2140.0,1058.0,699000.0,305
2.0,1.0,0.12,2138.0,966.0,829000.0,305
4.0,4.0,0.28,1880.0,3782.0,1659000.0,2172
4.0,3.0,0.18,2472.0,2929.0,1250000.0,2209
15.0,8.0,0.13,2143.0,5868.0,3650000.0,1912
1.0,1.0,0.14,2155.0,940.0,559900.0,1237
18.0,6.0,0.12,2139.0,6378.0,4500000.0,305
1.0,1.0,0.23,2134.0,847.0,755000.0,216
1.0,1.0,0.23,2134.0,776.0,655000.0,216
3.0,3.0,0.09,2140.0,2174.0,1675000.0,305
2.0,1.0,0.03,2135.0,470.0,499000.0,216
3.0,4.0,0.12,2446.0,1897.0,2150000.0,266
4.0,4.0,0.23,2139.0,2178.0,1899000.0,305
2.0,2.0,0.09,2140.0,1133.0,1490000.0,305
1.0,1.0,0.09,2140.0,860.0,1175000.0,305
4.0,2.0,0.29,1852.0,1651.0,430000.0,1152
4.0,3.0,0.23,1852.0,3635.0,869900.0,1152
8.0,4.0,0.09,1852.0,3836.0,725000.0,1152
2.0,2.0,0.25,1854.0,1000.0,249900.0,1152
2.0,1.0,0.12,2466.0,788.0,649900.0,1437
3.0,2.0,0.23,1852.0,1292.0,479900.0,1152
3.0,2.0,0.58,1826.0,2373.0,699900.0,538
3.0,2.0,0.24,1852.0,1696.0,557900.0,1152
4.0,3.0,1.01,1810.0,3254.0,949900.0,51
2.0,1.0,0.03,2135.0,1154.0,489000.0,216
2.0,2.0,0.0,1876.0,1240.0,419900.0,2068
4.0,3.0,0.56,1801.0,2865.0,819000.0,2346
3.0,5.0,0.74,1810.0,4084.0,1299000.0,51
1.0,1.0,0.015,2215.0,425.0,405000.0,216
3.0,3.0,0.14,2176.0,2146.0,879000.0,1241
4.0,3.0,0.11,2453.0,2182.0,849000.0,2183
3.0,2.0,0.15,2176.0,1955.0,849000.0,1241
3.0,1.0,0.02,2134.0,1024.0,590000.0,216
3.0,2.0,0.13,2176.0,2437.0,989900.0,1241
3.0,1.0,0.14,2155.0,1230.0,619000.0,1237
2.0,1.0,0.09,2144.0,1511.0,795000.0,1912
3.0,1.0,0.14,2144.0,1300.0,995000.0,1912
4.0,4.0,11.7,1827.0,3486.0,1375000.0,550
4.0,4.0,0.03,2116.0,3500.0,6750000.0,216
2.0,1.0,1.0,2155.0,843.0,429900.0,1237
4.0,3.0,0.4,2420.0,3041.0,1448000.0,1106
3.0,2.0,0.11,2445.0,1380.0,1100000.0,266
3.0,3.0,0.12,2446.0,1810.0,1627000.0,266
3.0,2.0,0.16,2155.0,1776.0,899000.0,1237
2.0,2.0,0.03,2114.0,1197.0,825000.0,216
2.0,2.0,0.11,2445.0,1320.0,1099999.0,266
2.0,2.0,0.03,2116.0,1390.0,2295000.0,216
3.0,3.0,0.11,2445.0,1923.0,1299000.0,266
1.0,1.0,0.03,2135.0,619.0,599900.0,216
4.0,4.0,0.5,2460.0,4054.0,2150000.0,1437
1.0,2.0,0.14,2155.0,953.0,675000.0,1237
2.0,3.0,0.14,2155.0,1371.0,1199000.0,1237
3.0,3.0,0.14,2155.0,2072.0,1249000.0,1237
3.0,2.0,0.46,1887.0,1751.0,569900.0,2326
7.0,3.0,0.23,1880.0,2991.0,774900.0,2172
3.0,2.0,0.17,2468.0,1500.0,1295000.0,1437
4.0,3.0,0.38,1876.0,2168.0,799900.0,2068
3.0,1.0,0.26,1844.0,1112.0,399000.0,1254
3.0,2.0,0.11,2148.0,1792.0,549990.0,1181
2.0,2.0,0.11,2453.0,1432.0,635000.0,2183
4.0,2.0,0.15,2176.0,1925.0,899000.0,1241
3.0,2.0,0.11,2155.0,1419.0,639000.0,1237
1.0,1.0,0.12,2446.0,763.0,535000.0,266
4.0,2.0,0.13,2155.0,2293.0,899000.0,1237
5.0,4.0,0.15,2476.0,4593.0,1800000.0,64
3.0,3.0,0.03,2129.0,2312.0,1750000.0,216
3.0,1.0,0.14,2155.0,1329.0,574900.0,1237
5.0,3.0,1.62,2466.0,5757.0,2998000.0,1437
1.0,1.0,0.02,2116.0,825.0,1150000.0,216
2.0,2.0,0.14,2155.0,1032.0,639000.0,1237
5.0,3.0,0.05,2446.0,2763.0,2190000.0,266
3.0,3.0,0.18,2472.0,2463.0,929000.0,2209
3.0,2.0,0.06,2141.0,1660.0,985000.0,305
2.0,3.0,7.64,2467.0,1735.0,1290000.0,1437
3.0,2.0,0.12,2143.0,1257.0,899900.0,1912
2.0,2.0,0.06,2141.0,1046.0,1089000.0,305
3.0,3.0,0.1,2446.0,2543.0,2299000.0,266
3.0,3.0,0.12,2446.0,1804.0,1399000.0,266
9.0,3.0,0.1,2149.0,3378.0,1124900.0,663
1.0,1.0,0.02,2115.0,407.0,629000.0,216
3.0,4.0,0.12,2138.0,2913.0,3400000.0,305
3.0,2.0,2.26,2180.0,1462.0,489900.0,1995
2.0,1.0,0.42,1845.0,850.0,259900.0,1447
2.0,1.0,0.22,1880.0,1066.0,549900.0,2172
4.0,2.0,0.18,2474.0,2869.0,899000.0,64
3.0,2.0,0.2,1867.0,1532.0,649900.0,1708
2.0,4.0,0.31,1867.0,3548.0,989000.0,1708
3.0,2.0,0.3,2176.0,1561.0,725000.0,1241
4.0,3.0,0.15,2474.0,2250.0,875000.0,64
2.0,1.0,0.04,2130.0,966.0,549000.0,216
3.0,2.0,0.09,2453.0,1344.0,679900.0,2183
3.0,2.0,0.24,2478.0,1290.0,899999.0,163
5.0,4.0,0.25,2465.0,3329.0,2195000.0,1437
3.0,3.0,0.03,2135.0,1259.0,765000.0,216
2.0,1.0,0.155,2474.0,884.0,450000.0,64
4.0,2.0,0.14,2155.0,2260.0,979900.0,1237
4.0,3.0,0.14,2155.0,2065.0,929900.0,1237
2.0,1.0,0.03,2116.0,925.0,1199000.0,216
3.0,3.0,0.81,1890.0,3200.0,2000000.0,2330
1.0,1.0,0.155,2474.0,708.0,435000.0,64
6.0,5.0,0.38,2465.0,4416.0,2750000.0,1437
3.0,2.0,0.06,2141.0,1347.0,1100000.0,305
1.0,1.0,0.32,2138.0,540.0,525000.0,305
2.0,2.0,0.03,2129.0,815.0,799000.0,216
3.0,3.0,0.03,2116.0,2297.0,2499000.0,216
3.0,2.0,0.03,2135.0,1235.0,1290000.0,216
2.0,2.0,0.14,2155.0,1240.0,1050000.0,1237
1.0,1.0,0.03,2135.0,450.0,588000.0,216
2.0,1.0,0.03,2135.0,910.0,899000.0,216
3.0,1.0,0.06,1880.0,1236.0,429900.0,2172
4.0,2.0,0.12,2155.0,2052.0,849900.0,1237
3.0,3.0,0.36,1864.0,2510.0,849900.0,1473
3.0,2.0,0.11,1844.0,1051.0,349900.0,1254
3.0,2.0,0.54,1887.0,2054.0,719000.0,2326
3.0,2.0,0.19,1880.0,1871.0,639000.0,2172
2.0,1.0,0.02,2115.0,1004.0,789000.0,216
3.0,1.0,0.18,2180.0,1390.0,619900.0,1995
3.0,2.0,0.07,2155.0,2098.0,749900.0,1237
4.0,3.0,0.27,1867.0,2838.0,1098306.0,1708
2.0,1.0,0.12,2446.0,1100.0,825000.0,266
8.0,4.0,0.09,2144.0,3740.0,1275000.0,1912
3.0,2.0,0.11,2460.0,1800.0,948000.0,1437
8.0,5.0,0.1,2145.0,3706.0,1325000.0,1912
4.0,3.0,0.16,2461.0,2650.0,1249000.0,1437
4.0,3.0,0.03,2129.0,2749.0,2400000.0,216
2.0,1.0,0.11,2445.0,1025.0,749000.0,266
1.0,1.0,0.19,2176.0,714.0,369000.0,1241
3.0,3.0,0.13,2143.0,1503.0,1099000.0,1912
4.0,3.0,0.07,2130.0,2260.0,1199000.0,216
3.0,3.0,0.23,2145.0,1985.0,899900.0,1912
2.0,1.0,0.09,2140.0,745.0,589000.0,305
1.0,1.0,0.03,2114.0,718.0,600000.0,216
2.0,1.0,0.12,2138.0,832.0,775000.0,305
3.0,4.0,0.09,2139.0,1958.0,1945000.0,305
5.0,6.0,0.17,2474.0,4700.0,2349000.0,64
2.0,1.0,0.1,2465.0,1010.0,600000.0,1437
4.0,4.0,0.46,1844.0,3357.0,649900.0,1254
3.0,1.0,0.25,1844.0,1264.0,450000.0,1254
4.0,3.0,0.14,1890.0,2595.0,980000.0,2330
2.0,2.0,0.11,2134.0,1576.0,899000.0,216
3.0,2.0,0.09,1890.0,1545.0,965000.0,2330
5.0,3.0,0.29,2176.0,3140.0,1125000.0,1241
3.0,3.0,0.2,2148.0,1500.0,649995.0,1181
2.0,2.0,0.14,2155.0,1120.0,600000.0,1237
4.0,2.0,0.11,2149.0,1629.0,670000.0,663
2.0,2.0,0.02,2116.0,975.0,1175000.0,216
4.0,4.0,0.18,2478.0,2412.0,1665000.0,163
3.0,3.0,0.09,2140.0,1892.0,1050000.0,305
3.0,4.0,0.18,2478.0,2374.0,1100000.0,163
5.0,4.0,0.31,2468.0,3772.0,2198000.0,1437
2.0,1.0,0.02,2135.0,877.0,599000.0,216
2.0,2.0,0.03,2129.0,1091.0,879999.0,216
4.0,5.0,0.33,2481.0,3786.0,2495000.0,2220
1.0,1.0,0.12,2138.0,1079.0,699000.0,305
8.0,3.0,0.28,2472.0,4723.0,1675000.0,2209
5.0,7.0,0.59,2465.0,6470.0,3495000.0,1437
4.0,4.0,0.32,2460.0,2604.0,1498000.0,1437
3.0,2.0,0.15,1843.0,2182.0,499900.0,1087
3.0,3.0,1.34,1864.0,2356.0,779900.0,1473
3.0,2.0,0.26,2468.0,1700.0,1349000.0,1437
3.0,2.0,0.09,1880.0,1511.0,599900.0,2172
4.0,2.0,0.12,2176.0,2919.0,824900.0,1241
3.0,2.0,0.2,2465.0,1853.0,1299000.0,1437
6.0,2.0,0.09,2140.0,2470.0,1195000.0,305
3.0,3.0,0.15,1880.0,1708.0,699900.0,2172
3.0,2.0,0.17,2453.0,1572.0,625000.0,2183
1.0,1.0,0.12,2446.0,700.0,549000.0,266
3.0,2.0,0.16,2461.0,1425.0,989000.0,1437
5.0,4.0,0.24,1890.0,2845.0,1450000.0,2330
2.0,1.0,0.03,2135.0,1067.0,499900.0,216
7.0,3.0,0.08,2138.0,4500.0,2200000.0,305
2.0,1.0,0.13,2143.0,937.0,565000.0,1912
3.0,3.0,0.16,2176.0,1080.0,799900.0,1241
3.0,3.0,0.18,2478.0,1822.0,975000.0,163
4.0,2.0,0.17,2453.0,1344.0,740000.0,2183
1.0,1.0,0.03,2135.0,550.0,350000.0,216
2.0,1.0,0.03,2129.0,864.0,785000.0,216
6.0,3.0,0.09,2145.0,3194.0,1450000.0,1912
4.0,3.0,0.02,2129.0,2584.0,1899000.0,216
1.0,1.0,0.62,1864.0,972.0,504175.0,1473
2.0,1.0,0.02,2135.0,673.0,469900.0,216
7.0,2.0,0.11,2135.0,2948.0,1349999.0,216
1.0,1.0,0.03,2135.0,464.0,350000.0,216
2.0,1.0,0.09,2144.0,790.0,659000.0,1912
3.0,3.0,0.03,2114.0,1580.0,2095000.0,216
3.0,2.0,0.31,1876.0,1850.0,299900.0,2068
3.0,2.0,0.14,2151.0,1762.0,589900.0,1717
3.0,2.0,0.06,2148.0,1594.0,589900.0,1181
9.0,4.0,0.1,2148.0,4905.0,1149000.0,1181
4.0,2.0,0.09,2148.0,1820.0,599000.0,1181
3.0,1.0,0.11,2445.0,852.0,699000.0,266
3.0,2.0,0.22,1906.0,1250.0,689000.0,1834
4.0,2.0,0.35,1890.0,2682.0,1398000.0,2330
3.0,2.0,0.11,2445.0,1608.0,995000.0,266
3.0,2.0,0.19,2155.0,2050.0,759000.0,1237
5.0,2.0,0.14,2453.0,2416.0,1199000.0,2183
5.0,2.0,0.06,2143.0,2131.0,819900.0,1912
3.0,3.0,0.42,2481.0,2942.0,1550000.0,2220
3.0,2.0,0.23,2466.0,1270.0,780000.0,1437
6.0,3.0,0.07,2144.0,2931.0,1199000.0,1912
2.0,1.0,0.03,2129.0,1115.0,939900.0,216
4.0,3.0,0.12,2472.0,2523.0,939000.0,2209
5.0,5.0,0.74,1810.0,8132.0,3299000.0,51
4.0,4.0,0.37,2478.0,5238.0,2899000.0,163
3.0,3.0,0.18,2478.0,2518.0,1489900.0,163
3.0,5.0,0.19,2460.0,2800.0,1200000.0,1437
2.0,1.0,0.11,2148.0,1290.0,485000.0,1181
3.0,1.0,0.14,2155.0,1274.0,625000.0,1237
1.0,2.0,0.06,2141.0,860.0,799000.0,305
6.0,7.0,0.31,2468.0,6740.0,2950000.0,1437
6.0,3.0,0.08,2149.0,2288.0,929000.0,663
10.0,5.0,0.11,2141.0,5216.0,3199000.0,305
3.0,2.0,0.14,1801.0,2449.0,515000.0,2346
6.0,2.0,0.11,1841.0,3042.0,635000.0,1087
3.0,2.0,0.35,1880.0,1320.0,590000.0,2172
3.0,2.0,0.1,2148.0,1457.0,549900.0,1181
4.0,2.0,0.42,2180.0,1568.0,619000.0,1995
4.0,4.0,0.46,1810.0,4199.0,1100000.0,51
3.0,2.0,0.19,1810.0,1750.0,719900.0,51
2.0,2.0,0.11,2155.0,1230.0,649000.0,1237
1.0,1.0,0.02,2115.0,770.0,549000.0,216
1.0,1.0,0.01,2116.0,496.0,499000.0,216
4.0,2.0,0.21,2176.0,1186.0,649900.0,1241
4.0,3.0,0.25,2472.0,2578.0,899900.0,2209
4.0,3.0,0.2,2474.0,3125.0,1195000.0,64
3.0,2.0,0.14,2155.0,1400.0,629900.0,1237
2.0,2.0,0.12,2476.0,963.0,529000.0,64
6.0,4.0,0.37,2176.0,5392.0,1900000.0,1241
5.0,5.0,0.18,2474.0,3862.0,1629000.0,64
3.0,3.0,0.12,2478.0,1856.0,1525000.0,163
2.0,1.0,0.09,2139.0,1007.0,629900.0,305
2.0,1.0,0.07,2130.0,1130.0,575000.0,216
5.0,5.0,0.21,2465.0,4959.0,2349000.0,1437
4.0,3.0,0.48,1890.0,2847.0,1375000.0,2330
4.0,2.0,0.17,2474.0,2824.0,1095000.0,64
2.0,1.0,0.17,2478.0,1371.0,799900.0,163
3.0,3.0,0.18,2472.0,1870.0,875000.0,2209
2.0,2.0,0.11,2445.0,1560.0,1029000.0,266
4.0,2.0,0.23,2466.0,2358.0,995000.0,1437
3.0,4.0,0.48,2468.0,2240.0,1499000.0,1437
6.0,5.0,0.11,2446.0,4688.0,3795000.0,266
1.0,1.0,0.12,2138.0,988.0,970000.0,305
3.0,2.0,0.19,2176.0,1080.0,485000.0,1241
3.0,4.0,0.9,1864.0,3526.0,700000.0,1473
3.0,2.0,0.62,1864.0,1398.0,549900.0,1473
2.0,2.0,0.11,2176.0,2180.0,589900.0,1241
4.0,3.0,0.31,1867.0,2200.0,650000.0,1708
3.0,3.0,0.2,1880.0,2112.0,649900.0,2172
3.0,1.0,0.42,1821.0,1149.0,479900.0,190
2.0,1.0,0.74,1810.0,918.0,299900.0,51
3.0,3.0,0.15,2474.0,2968.0,959000.0,64
4.0,2.0,0.49,2468.0,2052.0,1195000.0,1437
2.0,2.0,0.155,2474.0,1354.0,599000.0,64
2.0,1.0,0.11,2445.0,890.0,674900.0,266
1.0,1.0,0.02,2115.0,770.0,549000.0,690
1.0,1.0,0.12,2138.0,410.0,449000.0,305
2.0,3.0,0.05,2199.0,1985.0,4750000.0,216
1.0,1.0,0.5,2130.0,620.0,399000.0,216
1.0,1.0,0.155,2474.0,436.0,299000.0,64
3.0,2.0,0.14,2155.0,1222.0,699000.0,1237
1.0,1.0,0.03,2129.0,684.0,549000.0,216
2.0,1.0,0.07,2130.0,787.0,479999.0,216
3.0,2.0,0.155,2474.0,1968.0,869000.0,64
1.0,1.0,0.03,2114.0,941.0,557000.0,216
1.0,1.0,0.01,2135.0,625.0,419000.0,216
3.0,2.0,0.09,2155.0,1315.0,750000.0,1237
2.0,2.0,0.23,2145.0,1289.0,899000.0,1912
1.0,2.0,0.09,2139.0,669.0,675000.0,305
2.0,2.0,0.13,2143.0,1138.0,910000.0,1912
2.0,1.0,0.12,2138.0,871.0,759000.0,305
2.0,2.0,0.03,2129.0,1847.0,1699000.0,216
3.0,3.0,0.34,2494.0,2873.0,924900.0,1379
6.0,3.0,0.05,2119.0,2000.0,1035000.0,216
2.0,1.0,0.02,2130.0,862.0,545000.0,216
2.0,2.0,0.03,2118.0,1017.0,997500.0,216
6.0,6.0,0.27,2459.0,5239.0,2495000.0,1437
2.0,3.0,0.03,2118.0,1384.0,1625000.0,216
3.0,5.0,0.24,2482.0,3846.0,2000000.0,2220
1.0,1.0,0.02,2120.0,654.0,295550.0,216
3.0,2.0,0.07,2119.0,1608.0,1950000.0,216
2.0,1.0,0.03,2118.0,871.0,685000.0,216
5.0,5.0,2.16,2030.0,6302.0,2695000.0,534
2.0,1.0,0.03,2118.0,771.0,749000.0,216
5.0,5.0,0.05,2115.0,5098.0,5495000.0,216
6.0,2.0,0.18,2026.0,2910.0,841900.0,493
2.0,2.0,0.06,2119.0,935.0,635475.0,216
5.0,5.0,7.8,1845.0,3640.0,2299000.0,1447
4.0,4.0,0.03,2118.0,3830.0,4250000.0,216
2.0,1.0,0.06,2119.0,984.0,669120.0,216
2.0,3.0,0.03,2116.0,1502.0,2725000.0,216
3.0,2.0,9.14,1845.0,1456.0,275000.0,1447
1.0,1.0,0.01,2131.0,617.0,299000.0,216
4.0,3.0,0.11,2131.0,2330.0,959900.0,1771
2.0,3.0,0.92,1949.0,2538.0,959900.0,1266
4.0,5.0,0.06,2116.0,2428.0,5950000.0,216
3.0,3.0,0.1,2132.0,1844.0,879000.0,216
2.0,2.0,0.1,2132.0,700.0,459000.0,216
6.0,3.0,0.18,2119.0,3776.0,1335000.0,216
4.0,2.0,0.03,2119.0,2428.0,990000.0,216
1.0,1.0,0.06,2119.0,678.0,463725.0,216
2.0,2.0,0.03,2118.0,1441.0,1975000.0,216
3.0,2.0,0.1,2131.0,1294.0,599000.0,216
3.0,3.0,0.11,2131.0,1380.0,490000.0,216
3.0,2.0,0.06,2119.0,1540.0,729000.0,1778
8.0,4.0,0.07,2119.0,3096.0,1950000.0,216
5.0,5.0,0.25,1854.0,3288.0,659900.0,1152
4.0,3.0,0.34,1821.0,2564.0,679900.0,190
2.0,2.0,0.0,1876.0,1469.0,379900.0,2068
2.0,1.0,0.17,2453.0,1459.0,489900.0,2183
4.0,4.0,0.6,1810.0,2489.0,869000.0,51
5.0,3.0,0.32,2176.0,3200.0,997000.0,1241
2.0,1.0,0.11,2150.0,720.0,299000.0,372
5.0,2.0,0.14,2149.0,2138.0,674900.0,663
3.0,2.0,0.11,2458.0,1569.0,825000.0,1437
1.0,1.0,0.02,2115.0,670.0,680000.0,216
4.0,2.0,0.11,2148.0,1644.0,649000.0,1181
2.0,3.0,0.41,2465.0,1806.0,875000.0,1437
3.0,2.0,0.14,2155.0,1726.0,840000.0,1237
5.0,3.0,0.07,2148.0,1973.0,738000.0,1181
4.0,3.0,0.11,1880.0,2109.0,725000.0,2172
2.0,1.0,0.03,2114.0,626.0,415000.0,216
